"No.","Info","Time","Source","Destination","Protocol","Length"
"116787","Standard query response 0xcc2a AAAA connectivitycheck.gstatic.com AAAA 2607:f8b0:4007:80a::2003","73.419989","1.1.1.1","10.10.10.128","DNS","117"
"116810","Standard query response 0xe237 AAAA www.google.com AAAA 2607:f8b0:4007:818::2004","73.471476","1.1.1.1","10.10.10.128","DNS","102"
"121585","Standard query 0xb223 A statsigapi.net","78.322348","10.10.10.129","9.9.9.9","DNS","74"
"121590","Standard query response 0xb223 A statsigapi.net A 34.128.128.0","78.338563","9.9.9.9","10.10.10.129","DNS","90"
"121591","Standard query 0x04d6 A statsigapi.net","78.340268","10.10.10.129","9.9.9.9","DNS","74"
"121592","Standard query response 0x04d6 A statsigapi.net A 34.128.128.0","78.351430","9.9.9.9","10.10.10.129","DNS","90"
"121601","Standard query 0x2c88 AAAA statsigapi.net","78.362062","10.10.10.129","9.9.9.9","DNS","74"
"121605","Standard query response 0x2c88 AAAA statsigapi.net SOA ns-1336.awsdns-39.org","78.377342","9.9.9.9","10.10.10.129","DNS","159"
"122257","Standard query 0x2479 A pull-flv-l77-sg01.eu.tiktokcdn.com","79.041980","10.10.10.152","1.1.1.1","DNS","94"
"122372","Standard query response 0x2479 A pull-flv-l77-sg01.eu.tiktokcdn.com CNAME 1787221766.rsc.cdn77.org A 143.244.51.212 A 143.244.51.34 A 143.244.51.37 A 143.244.51.211 A 143.244.51.38 A 143.244.51.35 A 143.244.51.36 A 143.244.51.213","79.125655","1.1.1.1","10.10.10.152","DNS","260"
"122373","Standard query 0x0002 AAAA captive.apple.com","79.127914","10.10.10.251","9.9.9.9","DNS","77"
"122380","Standard query response 0x0002 AAAA captive.apple.com CNAME captive-cidr.origin-apple.com.akadns.net CNAME captive-cdn.origin-apple.com.akadns.net CNAME captive.g.aaplimg.com AAAA 2620:149:a32:f100::216 AAAA 2620:149:a32:f100::214","79.139618","9.9.9.9","10.10.10.251","DNS","245"
"122381","Standard query 0x0003 A captive.apple.com","79.139618","10.10.10.251","9.9.9.9","DNS","77"
"122385","Standard query response 0x0003 A captive.apple.com CNAME captive-cidr.origin-apple.com.akadns.net CNAME captive-cdn.origin-apple.com.akadns.net CNAME captive.g.aaplimg.com A 17.253.127.212 A 17.253.127.216","79.151954","9.9.9.9","10.10.10.251","DNS","221"
"122522","Destination unreachable (Port unreachable)","79.276848","10.10.10.152","1.1.1.1","ICMP","288"
"122648","Standard query 0xbdb9 A pull-flv-l11-sg01.tiktokcdn.com","79.339591","10.10.10.152","1.1.1.1","DNS","91"
"122679","Standard query response 0xbdb9 A pull-flv-l11-sg01.tiktokcdn.com CNAME pull-flv-l11-sg01.tiktokcdn.com.qlivecdn.com CNAME tiktok.freeflow.sched.ovscdns.net A 101.33.20.187 A 43.152.180.187 A 43.175.34.142 A 49.51.224.59 A 43.152.181.143 A 49.51.224.61 A 43.152.136.242 A 43.159.79.241 A 49.51.224.60 A 43.152.136.241 A 43.152.2.158 A 43.152.2.100 A 43.152.134.232 A 101.33.21.78 A 43.152.181.83","79.422293","1.1.1.1","10.10.10.152","DNS","433"
"122920","Standard query 0x1e5d A pull-flv-l10-sg01.tiktokcdn.com","79.632631","10.10.10.152","1.1.1.1","DNS","91"
"122932","Destination unreachable (Port unreachable)","79.639090","10.10.10.152","1.1.1.1","ICMP","461"
"122933","Destination unreachable (Port unreachable)","79.639090","10.10.10.152","1.1.1.1","ICMP","461"
"122934","Destination unreachable (Port unreachable)","79.640193","10.10.10.152","1.1.1.1","ICMP","461"
"122935","Destination unreachable (Port unreachable)","79.640193","10.10.10.152","1.1.1.1","ICMP","461"
"122936","Destination unreachable (Port unreachable)","79.641431","10.10.10.152","1.1.1.1","ICMP","461"
"123068","Standard query response 0x1e5d A pull-flv-l10-sg01.tiktokcdn.com CNAME pull-flv-l10-sg01.tiktokcdn.com.rocket-cdn.com CNAME hcdnl.pulltiktok.ovc.gslb.rocket-cdn.com A 38.60.178.96 A 38.60.178.91 A 38.60.178.92 A 38.60.178.94 A 148.153.201.151","79.716061","1.1.1.1","10.10.10.152","DNS","268"
"123241","Standard query 0x2ca0 A pull-flv-f77-tt03.fcdn.us.tiktokcdn.com","79.882924","10.10.10.152","1.1.1.1","DNS","99"
"123353","Standard query response 0x2ca0 A pull-flv-f77-tt03.fcdn.us.tiktokcdn.com CNAME 1431947896.rsc.cdn77.org A 143.244.51.211 A 143.244.51.38 A 143.244.51.37 A 143.244.51.232 A 143.244.51.34 A 143.244.51.236 A 143.244.51.213 A 143.244.51.212","79.965263","1.1.1.1","10.10.10.152","DNS","265"
"123362","Standard query 0x3ce6 A pull-flv-q77-va01.tiktokcdn.com","79.985581","10.10.10.152","1.1.1.1","DNS","91"
"123378","Standard query response 0x3ce6 A pull-flv-q77-va01.tiktokcdn.com CNAME 1908245852.rsc.cdn77.org A 143.244.51.35 A 143.244.51.213 A 143.244.51.38 A 143.244.51.211 A 143.244.51.34 A 143.244.51.236 A 143.244.51.212 A 143.244.51.232","80.032784","1.1.1.1","10.10.10.152","DNS","257"
"123390","Standard query 0x62af A pull-flv-f77-tt01.fcdn.us.tiktokv.com","80.049199","10.10.10.152","1.1.1.1","DNS","97"
"123517","Standard query response 0x62af A pull-flv-f77-tt01.fcdn.us.tiktokv.com CNAME 1191120050.rsc.cdn77.org A 143.244.51.212 A 143.244.51.37 A 143.244.51.211 A 143.244.51.232 A 143.244.51.34 A 143.244.51.236 A 143.244.51.213 A 143.244.51.38","80.094885","1.1.1.1","10.10.10.152","DNS","263"
"123525","Standard query 0x1a59 A pull-c5-va01.tiktokcdn.com","80.115903","10.10.10.152","1.1.1.1","DNS","86"
"123545","Standard query response 0x1a59 A pull-c5-va01.tiktokcdn.com CNAME pull-c5-va01.tiktokcdn.com.c.bytetcdn.com CNAME pull-fcdn-va-global2.s.bytetcdn.com A 98.96.192.10 A 169.150.221.186","80.161855","1.1.1.1","10.10.10.152","DNS","207"
"123552","Standard query 0x826f A pull-q5-sg01.tiktokcdn.com","80.173256","10.10.10.152","1.1.1.1","DNS","86"
"123681","Standard query response 0x826f A pull-q5-sg01.tiktokcdn.com CNAME pull-q5-sg01.tiktokcdn.com.c.bytefcdn-oversea.com CNAME pull-fcdn-base3.s.bytefcdn-oversea.com A 98.98.70.40 A 98.98.70.39 A 98.98.70.44 A 98.98.70.57 A 98.98.70.47 A 98.98.70.48 A 98.98.70.38 A 98.98.70.51 A 98.98.70.60 A 98.98.66.54 A 98.98.70.54 A 98.98.70.43","80.219794","1.1.1.1","10.10.10.152","DNS","370"
"123685","Standard query 0x28e6 A pull-f5-vr-sg01.tiktokcdn.com","80.243130","10.10.10.152","1.1.1.1","DNS","89"
"123832","Standard query response 0x28e6 A pull-f5-vr-sg01.tiktokcdn.com CNAME pull-f5-vr-sg01.tiktokcdn.com.c.bytefcdn-oversea.com CNAME pull-fcdn-base1.s.bytefcdn-oversea.com A 98.98.70.54 A 98.98.70.44 A 98.98.70.43 A 98.98.70.51 A 98.98.70.53 A 98.98.70.57 A 98.98.70.40 A 98.98.70.60 A 98.98.66.55 A 98.98.70.47 A 98.98.70.38 A 98.98.66.56 A 98.98.70.48","80.327967","1.1.1.1","10.10.10.152","DNS","392"
"123838","Standard query 0x0b53 A pull-cmaf-l16-sg01.tiktokcdn.com","80.341101","10.10.10.152","1.1.1.1","DNS","92"
"123864","Standard query response 0x0b53 A pull-cmaf-l16-sg01.tiktokcdn.com CNAME pull-cmaf-l16-sg01.tiktokcdn.com.akamaized.net CNAME a1736.z.akamai.net A 23.199.47.132 A 23.199.47.145","80.426741","1.1.1.1","10.10.10.152","DNS","213"
"124001","Destination unreachable (Port unreachable)","80.511582","10.10.10.152","1.1.1.1","ICMP","241"
"124004","Standard query 0xa064 A pull-q5-va01.tiktokcdn.com","80.514348","10.10.10.152","1.1.1.1","DNS","86"
"124146","Standard query response 0xa064 A pull-q5-va01.tiktokcdn.com CNAME pull-q5-va01.tiktokcdn.com.c.bytefcdn-oversea.com CNAME pull-fcdn-base4.s.bytefcdn-oversea.com A 98.98.70.53 A 98.98.70.38 A 98.98.66.54 A 98.98.70.48 A 98.98.70.54 A 98.98.70.39 A 98.98.70.51 A 98.98.70.43 A 98.98.70.44 A 98.98.70.47 A 98.98.70.40 A 98.98.70.57","80.601253","1.1.1.1","10.10.10.152","DNS","370"
"124299","Standard query 0xfca1 A pull-flv-l10-va01.tiktokcdn.com","80.707118","10.10.10.152","1.1.1.1","DNS","91"
"124329","Standard query response 0xfca1 A pull-flv-l10-va01.tiktokcdn.com CNAME pull-flv-l10-va01.tiktokcdn.com.rocket-cdn.com CNAME hcdnl.pulltiktok.ovc.gslb.rocket-cdn.com A 38.60.178.92 A 148.153.201.151 A 38.60.178.94 A 38.60.178.96 A 38.60.178.91","80.792106","1.1.1.1","10.10.10.152","DNS","268"
"124472","Standard query 0x24c3 A pull-cmaf-f16-tt01.fcdn.us.tiktokv.com","80.865050","10.10.10.152","1.1.1.1","DNS","98"
"124607","Standard query response 0x24c3 A pull-cmaf-f16-tt01.fcdn.us.tiktokv.com CNAME pull-cmaf-f16-tt01.fcdn.us.tiktokv.com.akamaized.net CNAME a880.us.akamai.net A 23.72.90.69 A 23.72.90.82","80.949616","1.1.1.1","10.10.10.152","DNS","225"
"125177","Standard query 0x5079 A pull-o5-va01.fcdn.eu.tiktokcdn.com","81.433219","10.10.10.152","1.1.1.1","DNS","94"
"125275","Destination unreachable (Port unreachable)","81.450703","10.10.10.152","1.1.1.1","ICMP","253"
"125342","Standard query response 0x5079 A pull-o5-va01.fcdn.eu.tiktokcdn.com CNAME pull-o5-va01.fcdn.eu.tiktokcdn.com.c.bytefcdn-ttpeu.com CNAME pull-base4.s.bytefcdn-ttpeu.com A 212.102.56.116 A 143.42.210.95 A 207.211.211.77 A 109.61.84.110","81.518063","1.1.1.1","10.10.10.152","DNS","251"
"125355","Standard query 0x2b7e A pull-flv-l1-gcp01.tiktokcdn.com","81.538539","10.10.10.152","1.1.1.1","DNS","91"
"125509","Standard query response 0x2b7e A pull-flv-l1-gcp01.tiktokcdn.com CNAME pull-flv-l1-gcp01.tiktokcdn.com.wsdvs.com A 138.113.24.52","81.583815","1.1.1.1","10.10.10.152","DNS","159"
"125553","Standard query 0x9adc A pull-flv-f11-sg01.tiktokcdn.com","81.651637","10.10.10.152","1.1.1.1","DNS","91"
"125750","Standard query response 0x9adc A pull-flv-f11-sg01.tiktokcdn.com CNAME pull-flv-f11-sg01.tiktokcdn.com.qlivecdn.com CNAME all.freeflow-f11.sched.ovscdns.net A 49.51.224.59 A 49.51.224.61 A 43.152.182.231 A 43.152.134.232 A 43.152.135.232 A 49.51.224.119 A 43.152.136.241 A 101.33.21.208 A 101.33.20.241 A 43.152.183.241 A 101.33.21.78 A 101.33.20.187 A 43.152.182.233 A 43.152.183.242 A 49.51.224.60","81.740753","1.1.1.1","10.10.10.152","DNS","434"
"125919","Standard query 0xb21b A pull-hls-f77-va01.tiktokcdn.com","81.832514","10.10.10.152","1.1.1.1","DNS","91"
"125982","Standard query response 0xb21b A pull-hls-f77-va01.tiktokcdn.com CNAME 1928505594.rsc.cdn77.org A 84.17.61.18","81.880439","1.1.1.1","10.10.10.152","DNS","145"
"125987","Standard query 0x1d47 A pull-flv-f77-tt01-tt03.fcdn.eu.tiktokcdn.com","81.891229","10.10.10.152","1.1.1.1","DNS","104"
"126167","Standard query response 0x1d47 A pull-flv-f77-tt01-tt03.fcdn.eu.tiktokcdn.com CNAME 1453470831.rsc.cdn77.org A 143.244.51.37 A 143.244.51.212 A 143.244.51.34 A 143.244.51.38 A 143.244.51.232 A 143.244.51.236 A 143.244.51.211 A 143.244.51.213","81.972089","1.1.1.1","10.10.10.152","DNS","270"
"126185","Standard query 0xdbb2 A pull-cmaf-l77-va01.tiktokcdn.com","82.022007","10.10.10.152","1.1.1.1","DNS","92"
"126376","Standard query response 0xdbb2 A pull-cmaf-l77-va01.tiktokcdn.com CNAME 1276298696.rsc.cdn77.org A 84.17.61.18","82.103527","1.1.1.1","10.10.10.152","DNS","146"
"126377","Standard query 0x49e3 A pull-cmaf-l77-gcp01.tiktokcdn.com","82.113432","10.10.10.152","1.1.1.1","DNS","93"
"126396","Standard query response 0x49e3 A pull-cmaf-l77-gcp01.tiktokcdn.com CNAME 1276298696.rsc.cdn77.org A 84.17.61.17","82.160267","1.1.1.1","10.10.10.152","DNS","147"
"126405","Standard query 0xf24b A pull-cmaf-f77-va01.tiktokcdn.com","82.167459","10.10.10.152","1.1.1.1","DNS","92"
"126562","Standard query response 0xf24b A pull-cmaf-f77-va01.tiktokcdn.com CNAME 1533248697.rsc.cdn77.org A 143.244.51.17","82.216269","1.1.1.1","10.10.10.152","DNS","146"
"126571","Standard query 0x8844 A pull-o5-sg01.fcdn.eu.tiktokcdn.com","82.227761","10.10.10.152","1.1.1.1","DNS","94"
"126638","Standard query response 0x8844 A pull-o5-sg01.fcdn.eu.tiktokcdn.com CNAME pull-o5-sg01.fcdn.eu.tiktokcdn.com.c.bytefcdn-ttpeu.com CNAME pull-base3.s.bytefcdn-ttpeu.com A 207.211.209.81 A 109.61.84.115 A 143.42.245.56 A 143.244.38.57","82.314124","1.1.1.1","10.10.10.152","DNS","251"
"126740","Standard query 0x8909 A pull-flv-f11-gcp01.tiktokcdn.com","82.337546","10.10.10.152","1.1.1.1","DNS","92"
"126812","Standard query response 0x8909 A pull-flv-f11-gcp01.tiktokcdn.com CNAME pull-flv-f11-gcp01.tiktokcdn.com.qlivecdn.com CNAME all.freeflow-f11.sched.ovscdns.net A 43.152.136.242 A 43.152.182.231 A 101.33.20.187 A 43.152.134.232 A 101.33.21.208 A 43.152.183.241 A 49.51.224.59 A 49.51.224.61 A 43.152.183.242 A 49.51.224.119 A 101.33.21.78 A 101.33.20.241 A 49.51.224.120 A 43.132.84.149 A 43.152.136.241","82.384030","1.1.1.1","10.10.10.152","DNS","436"
"127015","Standard query 0x76aa A pull-cmaf-l16-gcp01.tiktokcdn.com","82.493576","10.10.10.152","1.1.1.1","DNS","93"
"127108","Standard query response 0x76aa A pull-cmaf-l16-gcp01.tiktokcdn.com CNAME pull-cmaf-l16-gcp01.tiktokcdn.com.akamaized.net CNAME a1837.z.akamai.net A 72.247.211.161 A 72.247.211.152","82.585177","1.1.1.1","10.10.10.152","DNS","215"
"127272","Destination unreachable (Port unreachable)","82.695038","10.10.10.152","1.1.1.1","ICMP","243"
"127290","Standard query 0x4391 A pull-f5-va01.ttlivecdn.com","82.700800","10.10.10.152","1.1.1.1","DNS","86"
"127451","Standard query response 0x4391 A pull-f5-va01.ttlivecdn.com CNAME pull-f5-va01.ttlivecdn.com.c.bytefcdn-oversea.com CNAME pull-fcdn-base1.s.bytefcdn-oversea.com A 98.98.70.48 A 98.98.70.44 A 98.98.66.55 A 98.98.70.51 A 98.98.70.40 A 98.98.66.56 A 98.98.70.57 A 98.98.70.54 A 98.98.70.60 A 98.98.70.53 A 98.98.70.47 A 98.98.70.38 A 98.98.70.43","82.746895","1.1.1.1","10.10.10.152","DNS","386"
"127467","Standard query 0xf4da A pull-a5-va01.tiktokcdn.com","82.760091","10.10.10.152","1.1.1.1","DNS","86"
"127575","Standard query response 0xf4da A pull-a5-va01.tiktokcdn.com CNAME pull-a5-va01.tiktokcdn.com.c.bytefcdn-oversea.com CNAME pull-fcdn-base1.s.bytefcdn-oversea.com A 98.98.70.40 A 98.98.66.56 A 98.98.70.60 A 98.98.70.43 A 98.98.70.38 A 98.98.70.48 A 98.98.66.55 A 98.98.70.44 A 98.98.70.47 A 98.98.70.53 A 98.98.70.51 A 98.98.70.54 A 98.98.70.57","82.841733","1.1.1.1","10.10.10.152","DNS","386"
"127647","Standard query 0x5b64 A pull-flv-l16-va01.tiktokcdn.com","82.868082","10.10.10.152","1.1.1.1","DNS","91"
"127669","Standard query response 0x5b64 A pull-flv-l16-va01.tiktokcdn.com CNAME pull-flv-l16-va01.tiktokcdn.com.atomile.com A 157.185.157.238 A 157.185.171.8 A 157.185.148.103 A 138.113.159.24 A 138.113.29.75 A 138.113.29.67 A 138.113.29.66 A 138.113.189.249 A 157.185.181.2 A 138.113.29.71 A 157.185.178.195 A 157.185.157.227 A 138.113.159.37","82.947759","1.1.1.1","10.10.10.152","DNS","353"
"127835","Standard query 0x252e A pull-cmaf-f16-tt02.tiktokcdn.com","82.989384","10.10.10.152","1.1.1.1","DNS","92"
"127856","Standard query response 0x252e A pull-cmaf-f16-tt02.tiktokcdn.com CNAME pull-cmaf-f16-tt02.tiktokcdn.com.akamaized.net CNAME a116.us.akamai.net A 23.205.155.27 A 72.246.244.249","83.068784","1.1.1.1","10.10.10.152","DNS","213"
"127920","Standard query 0x9426 A pull-hls-f77-gcp01.tiktokcdn.com","83.089600","10.10.10.152","1.1.1.1","DNS","92"
"128038","Standard query response 0x9426 A pull-hls-f77-gcp01.tiktokcdn.com CNAME 1666945197.rsc.cdn77.org A 84.17.61.17","83.170975","1.1.1.1","10.10.10.152","DNS","146"
"128387","Standard query 0x52e6 A pull-q5-va01.ttlivecdn.com","83.360310","10.10.10.152","1.1.1.1","DNS","86"
"128404","Standard query response 0x52e6 A pull-q5-va01.ttlivecdn.com CNAME pull-q5-va01.ttlivecdn.com.c.bytefcdn-oversea.com CNAME pull-fcdn-base1.s.bytefcdn-oversea.com A 98.98.70.54 A 98.98.70.38 A 98.98.70.53 A 98.98.70.44 A 98.98.70.57 A 98.98.70.43 A 98.98.70.47 A 98.98.66.56 A 98.98.70.60 A 98.98.66.55 A 98.98.70.48 A 98.98.70.51 A 98.98.70.40","83.447515","1.1.1.1","10.10.10.152","DNS","386"
"128571","Standard query 0xfade A pull-cmaf-f16-tt02.fcdn.us.tiktokv.com","83.497626","10.10.10.152","1.1.1.1","DNS","98"
"128597","Standard query response 0xfade A pull-cmaf-f16-tt02.fcdn.us.tiktokv.com CNAME pull-cmaf-f16-tt02.fcdn.us.tiktokv.com.akamaized.net CNAME a1918.us.akamai.net A 72.246.244.243 A 72.246.244.241","83.583934","1.1.1.1","10.10.10.152","DNS","226"
"128648","Standard query 0x33f5 A pull-flv-l77-tt02.tiktokcdn.com","83.592090","10.10.10.152","1.1.1.1","DNS","91"
"128795","Standard query response 0x33f5 A pull-flv-l77-tt02.tiktokcdn.com CNAME 1037185619.rsc.cdn77.org A 143.244.51.37 A 143.244.51.34 A 143.244.51.236 A 143.244.51.36 A 143.244.51.35 A 143.244.51.212 A 143.244.51.38 A 143.244.51.211","83.639915","1.1.1.1","10.10.10.152","DNS","257"
"128799","Destination unreachable (Port unreachable)","83.645258","10.10.10.152","1.1.1.1","ICMP","285"
"128801","Standard query 0x9853 A pull-flv-f77-tt01.tiktokcdn.com","83.652457","10.10.10.152","1.1.1.1","DNS","91"
"128806","Standard query 0x2c40 A graph.facebook.com","83.665932","10.10.10.152","1.1.1.1","DNS","78"
"128866","Standard query response 0x2c40 A graph.facebook.com CNAME star.c10r.facebook.com A 157.240.11.17","83.714058","1.1.1.1","10.10.10.152","DNS","118"
"128996","Standard query response 0x9853 A pull-flv-f77-tt01.tiktokcdn.com CNAME 1203888015.rsc.cdn77.org A 143.244.51.37 A 143.244.51.35 A 143.244.51.212 A 143.244.51.236 A 143.244.51.213 A 143.244.51.36 A 143.244.51.232 A 143.244.51.34","83.737894","1.1.1.1","10.10.10.152","DNS","257"
"129000","Standard query 0xd7b6 A push-rtmp-l1-va01.tiktokcdn.com","83.750060","10.10.10.152","1.1.1.1","DNS","91"
"129018","Standard query response 0xd7b6 A push-rtmp-l1-va01.tiktokcdn.com CNAME push-rtmp-l1-va01.tiktokcdn.com.wsdvs.com A 157.185.161.63 A 157.185.161.62","83.797724","1.1.1.1","10.10.10.152","DNS","175"
"129025","Standard query 0xff7a A pull-cmaf-f77-tt03.fcdn.eu.tiktokcdn.com","83.808962","10.10.10.152","1.1.1.1","DNS","100"
"129183","Standard query response 0xff7a A pull-cmaf-f77-tt03.fcdn.eu.tiktokcdn.com CNAME 1845588971.rsc.cdn77.org A 143.244.51.17","83.855084","1.1.1.1","10.10.10.152","DNS","154"
"129211","Standard query 0x2ae7 A push-rtmp-l11-va01.tiktokcdn.com","83.864352","10.10.10.152","1.1.1.1","DNS","92"
"129256","Standard query 0x782c PTR b._dns-sd._udp.0.10.10.10.in-addr.arpa","83.931688","10.10.10.164","9.9.9.9","DNS","98"
"129257","Standard query 0xfa3e PTR db._dns-sd._udp.0.10.10.10.in-addr.arpa","83.931688","10.10.10.164","9.9.9.9","DNS","99"
"129258","Standard query 0x525f PTR lb._dns-sd._udp.0.10.10.10.in-addr.arpa","83.931688","10.10.10.164","9.9.9.9","DNS","99"
"129263","Standard query 0x545e HTTPS dns.quad9.net","83.931688","10.10.10.164","9.9.9.9","DNS","73"
"129266","Standard query 0x7055 A dns.quad9.net","83.931688","10.10.10.164","9.9.9.9","DNS","73"
"129294","Standard query response 0x525f No such name PTR lb._dns-sd._udp.0.10.10.10.in-addr.arpa SOA prisoner.iana.org","83.944489","9.9.9.9","10.10.10.164","DNS","176"
"129295","Standard query response 0x782c No such name PTR b._dns-sd._udp.0.10.10.10.in-addr.arpa SOA prisoner.iana.org","83.944489","9.9.9.9","10.10.10.164","DNS","175"
"129296","Standard query response 0xfa3e No such name PTR db._dns-sd._udp.0.10.10.10.in-addr.arpa SOA prisoner.iana.org","83.944489","9.9.9.9","10.10.10.164","DNS","176"
"129297","Standard query response 0x545e HTTPS dns.quad9.net SOA admin1.sjc.rrdns.pch.net","83.944489","9.9.9.9","10.10.10.164","DNS","141"
"129298","Standard query response 0x7055 A dns.quad9.net A 149.112.112.112 A 9.9.9.9","83.944489","9.9.9.9","10.10.10.164","DNS","105"
"129300","Standard query response 0x2ae7 A push-rtmp-l11-va01.tiktokcdn.com CNAME push-rtmp-l11-va01.tiktokcdn.com.tlivepush.com CNAME all.tliveuptrans.sched.ovscdns.net A 49.51.225.13 A 49.51.224.43 A 49.51.224.30 A 203.205.191.26","83.953986","1.1.1.1","10.10.10.152","DNS","261"
"129503","Standard query 0xf894 A pull-f5-tt02.tiktokcdn.com","84.022512","10.10.10.152","1.1.1.1","DNS","86"
"129716","Standard query response 0xf894 A pull-f5-tt02.tiktokcdn.com CNAME pull-f5-tt02.tiktokcdn.com.c.bytefcdn-oversea.com CNAME pull-fcdn-base3.s.bytefcdn-oversea.com A 98.98.70.38 A 98.98.70.60 A 98.98.70.40 A 98.98.66.54 A 98.98.70.57 A 98.98.70.51 A 98.98.70.44 A 98.98.70.54 A 98.98.70.39 A 98.98.70.48 A 98.98.70.47 A 98.98.70.43","84.111037","1.1.1.1","10.10.10.152","DNS","370"
"129756","Standard query 0x6a61 A push-rtmp-l16-va01.tiktokcdn.com","84.202234","10.10.10.152","1.1.1.1","DNS","92"
"129949","Standard query response 0x6a61 A push-rtmp-l16-va01.tiktokcdn.com CNAME push-rtmp-l16-va01.tiktokcdn.com.atomile.com A 157.185.156.109 A 157.185.156.78","84.248600","1.1.1.1","10.10.10.152","DNS","179"
