"No.","Time","Source","Destination","Protocol","Length","Info"
"234","8.606087","192.168.1.9","192.168.1.1","TCP","70","8080  >  43945 [ACK] Seq=18 Ack=14356 Win=129920 Len=0 TSval=3447220838 TSecr=382190305"
"235","8.609260","192.168.1.9","192.168.1.1","HTTP","324","HTTP/1.1 200   (application/x-binary)"
"236","8.646054","192.168.1.1","192.168.1.9","TCP","66","43945  >  8080 [ACK] Seq=14356 Ack=272 Win=15744 Len=0 TSval=382190310 TSecr=3447220842"
"237","8.979528","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"238","9.290099","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"239","9.329439","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"240","9.333358","192.168.1.9","142.251.35.163","UDP","159","49313  >  443 Len=113"
"241","9.340392","142.251.35.163","192.168.1.9","UDP","70","443  >  49313 Len=28"
"242","9.346324","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"243","9.356879","142.251.35.163","192.168.1.9","UDP","158","443  >  49313 Len=116"
"244","9.356879","142.251.35.163","192.168.1.9","UDP","65","443  >  49313 Len=23"
"245","9.357099","192.168.1.9","142.251.35.163","UDP","82","49313  >  443 Len=36"
"246","9.359041","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"247","9.366102","142.251.35.163","192.168.1.9","UDP","66","443  >  49313 Len=24"
"248","9.423837","192.168.1.172","239.255.255.250","UDP","843","49666  >  3702 Len=797"
"249","9.480837","fe80::b927:d99d:bc8e:8535","ff02::fb","MDNS","221","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _pgpkey-hkp._tcp.local, ""QM"" question PTR _ftp._tcp.local, ""QM"" question PTR _webdav._tcp.local, ""QM"" question PTR _webdavs._tcp.local, ""QM"" question PTR _sftp-ssh._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _nfs._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"250","9.846176","192.168.1.9","142.251.35.163","UDP","159","49313  >  443 Len=113"
"251","9.853055","142.251.35.163","192.168.1.9","UDP","71","443  >  49313 Len=29"
"252","9.858876","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"253","9.861017","192.168.1.172","157.240.241.55","TLSv1.2","525","Application Data"
"254","9.869831","142.251.35.163","192.168.1.9","UDP","158","443  >  49313 Len=116"
"255","9.869832","142.251.35.163","192.168.1.9","UDP","65","443  >  49313 Len=23"
"256","9.869832","192.168.1.9","142.251.35.163","UDP","83","49313  >  443 Len=37"
"257","9.871740","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"258","9.878347","142.251.35.163","192.168.1.9","UDP","67","443  >  49313 Len=25"
"259","9.884566","157.240.241.55","192.168.1.172","TLSv1.2","145","Application Data"
"260","9.886534","192.168.1.172","157.240.241.55","TLSv1.2","902","Application Data"
"261","9.886534","192.168.1.172","157.240.241.55","TLSv1.2","92","Application Data"
"262","9.889900","157.240.241.55","192.168.1.172","TCP","60","443  >  55303 [ACK] Seq=3341 Ack=2690 Win=737 Len=0"
"263","9.914230","157.240.241.55","192.168.1.172","TLSv1.2","2814","Application Data"
"264","9.914312","157.240.241.55","192.168.1.172","TLSv1.2","165","Application Data"
"265","9.914312","157.240.241.55","192.168.1.172","TLSv1.2","341","Application Data"
"266","9.923411","192.168.1.172","157.240.241.55","TCP","64","55303  >  443 [ACK] Seq=2690 Ack=6499 Win=512 Len=0"
"267","9.981382","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"268","10.099881","ASUSTekCOMPU_29:4c:fe","Broadcast","ARP","64","Who has 192.168.1.156? Tell 192.168.1.216"
"269","10.137382","Ubiquiti_48:1b:02","Ubiquiti_26:2d:de","ARP","60","192.168.1.1 is at 18:e8:29:48:1b:02"
"270","10.137382","Ubiquiti_26:2d:de","Broadcast","ARP","60","Who has 192.168.1.1? Tell 192.168.1.57"
"271","10.228408","192.168.1.183","255.255.255.255","UDP","234","49154  >  6667 Len=188"
"272","10.290097","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"273","10.391999","192.168.1.9","192.168.1.1","TCP","64","8080  >  43942 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"274","10.391999","192.168.1.1","192.168.1.9","TCP","66","[TCP ACKed unseen segment] 43942  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=382190484 TSecr=2271674856"
"275","10.714981","Espressif_0a:94:2e","Broadcast","ARP","64","ARP Announcement for 192.168.1.183"
"276","10.859537","192.168.1.11","224.0.0.22","IGMPv3","64","Membership Report / Join group 239.255.255.250 for any sources"
"277","10.952666","RivetNetwork_22:6a:41","Ubiquiti_48:1b:02","ARP","64","192.168.1.26 is at 9c:b6:d0:22:6a:41"
"278","10.962506","RivetNetwork_22:6a:41","Ubiquiti_48:1b:02","ARP","64","192.168.1.25 is at 9c:b6:d0:22:6a:41"
"279","10.972851","RivetNetwork_22:6a:41","Ubiquiti_48:1b:02","ARP","64","192.168.1.21 is at 9c:b6:d0:22:6a:41"
"280","11.000939","192.168.1.108","192.168.1.1","ICMP","102","Echo (ping) request  id=0x3c02, seq=0/0, ttl=64 (reply in 281)"
"281","11.000939","192.168.1.1","192.168.1.108","ICMP","98","Echo (ping) reply    id=0x3c02, seq=0/0, ttl=64 (request in 280)"
"282","11.006095","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"283","11.290346","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"284","11.292366","192.168.1.252","54.144.5.221","TLSv1.2","105","Application Data"
"285","11.302616","54.144.5.221","192.168.1.252","TLSv1.2","97","Application Data"
"286","11.302707","0.0.0.0","255.255.255.255","DHCP","343","DHCP Discover - Transaction ID 0xe8a7b802"
"287","11.329038","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"288","11.342943","192.168.1.252","54.144.5.221","TCP","70","44838  >  443 [ACK] Seq=36 Ack=32 Win=5684 Len=0 TSval=955474932 TSecr=1133701002"
"289","11.545120","192.168.1.48","34.107.221.82","TCP","70","[TCP Dup ACK 36#1] 36452  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2640060138 TSecr=893446108"
"290","11.545121","192.168.1.48","34.107.221.82","TCP","70","[TCP Dup ACK 37#1] 36454  >  80 [ACK] Seq=1 Ack=1 Win=501 Len=0 TSval=2640060140 TSecr=2653869074"
"291","11.582958","34.107.221.82","192.168.1.48","TCP","66","[TCP Dup ACK 46#1] 80  >  36452 [ACK] Seq=1 Ack=2 Win=298 Len=0 TSval=893456348 TSecr=2640029459"
"292","11.583638","34.107.221.82","192.168.1.48","TCP","66","[TCP Dup ACK 47#1] 80  >  36454 [ACK] Seq=1 Ack=2 Win=332 Len=0 TSval=2653879314 TSecr=2640029554"
"293","11.599447","192.168.1.11","224.0.0.22","IGMPv3","64","Membership Report / Join group 239.255.255.250 for any sources"
"294","11.825718","192.168.1.81","3.33.190.236","TLSv1.2","1165","Application Data"
"295","11.864868","3.33.190.236","192.168.1.81","TLSv1.2","625","Application Data"
"296","11.865322","192.168.1.81","3.33.190.236","TCP","70","37554  >  443 [ACK] Seq=3286 Ack=1678 Win=501 Len=0 TSval=133215181 TSecr=79449511"
"297","12.029700","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"298","12.290354","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"299","12.333473","192.168.1.9","142.251.35.163","UDP","159","49313  >  443 Len=113"
"300","12.340627","142.251.35.163","192.168.1.9","UDP","71","443  >  49313 Len=29"
"301","12.345895","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"302","12.359721","142.251.35.163","192.168.1.9","UDP","158","443  >  49313 Len=116"
"303","12.359980","192.168.1.9","142.251.35.163","UDP","83","49313  >  443 Len=37"
"304","12.359981","142.251.35.163","192.168.1.9","UDP","65","443  >  49313 Len=23"
"305","12.368392","142.251.35.163","192.168.1.9","UDP","67","443  >  49313 Len=25"
"306","12.368659","192.168.1.9","142.251.35.163","UDP","78","49313  >  443 Len=32"
"307","13.052486","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"308","13.289165","142.251.41.14","192.168.1.9","UDP","121","443  >  58693 Len=79"
"309","13.290684","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"310","13.297498","192.168.1.9","142.251.41.14","UDP","79","58693  >  443 Len=33"
"311","13.302247","Ubiquiti_48:1b:02","LLDP_Multicast","LLDP","194","MA/18:e8:29:48:1b:02 IN/eth0 120 SysN=IoTRLGateway SysD=UBNT UniFi-Gateway-4 running on v4.4.57.5578372.230112.0824 "
"312","13.329722","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"313","13.494349","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"314","13.500003","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"315","13.708842","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"316","13.716248","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"317","13.785289","192.168.1.9","192.168.1.1","TCP","64","8080  >  43936 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"318","13.785289","192.168.1.1","192.168.1.9","TCP","66","[TCP ACKed unseen segment] 43936  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=382190823 TSecr=396967029"
"319","13.925651","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"320","13.930465","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"321","14.076231","PCSSystemtec_45:5c:08","Broadcast","ARP","64","Who has 192.168.1.207? Tell 192.168.1.81"
"322","14.110262","192.168.1.81","3.33.190.236","TLSv1.2","1165","Application Data"
"323","14.138013","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"324","14.143399","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"325","14.149633","192.168.1.172","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"326","14.150186","192.168.1.172","224.0.0.251","MDNS","327","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local"
"327","14.157488","3.33.190.236","192.168.1.81","TCP","66","443  >  37554 [ACK] Seq=1678 Ack=4381 Win=2016 Len=0 TSval=79451804 TSecr=133217426"
"328","14.161317","3.33.190.236","192.168.1.81","TCP","2802","443  >  37554 [ACK] Seq=1678 Ack=4381 Win=2016 Len=2736 TSval=79451807 TSecr=133217426 [TCP segment of a reassembled PDU]"
"329","14.161662","3.33.190.236","192.168.1.81","TLSv1.2","4907","Application Data"
"330","14.161662","192.168.1.81","3.33.190.236","TCP","70","37554  >  443 [ACK] Seq=4381 Ack=9255 Win=466 Len=0 TSval=133217478 TSecr=79451807"
"331","14.186442","192.168.1.81","3.33.190.236","TLSv1.2","1188","Application Data"
"332","14.189950","3.33.190.236","192.168.1.81","TCP","66","443  >  37554 [ACK] Seq=9255 Ack=5499 Win=2016 Len=0 TSval=79451836 TSecr=133217503"
"333","14.239330","3.33.190.236","192.168.1.81","TLSv1.2","833","Application Data"
"334","14.280679","192.168.1.81","3.33.190.236","TCP","70","37554  >  443 [ACK] Seq=5499 Ack=10022 Win=501 Len=0 TSval=133217597 TSecr=79451885"
"335","14.290600","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"336","14.347207","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"337","14.352291","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"338","14.422741","Ubiquiti_23:65:ee","Broadcast","ARP","64","Who has 192.168.1.1? Tell 192.168.1.162"
"339","14.422741","Ubiquiti_48:1b:02","Ubiquiti_23:65:ee","ARP","60","192.168.1.1 is at 18:e8:29:48:1b:02"
"340","14.473770","192.168.1.9","192.168.1.1","TCP","70","8080  >  43945 [FIN, ACK] Seq=272 Ack=14356 Win=131072 Len=0 TSval=3447226707 TSecr=382190310"
"341","14.505955","192.168.1.1","192.168.1.9","TCP","66","43945  >  8080 [ACK] Seq=14356 Ack=273 Win=15744 Len=0 TSval=382190896 TSecr=3447226707"
"342","14.558384","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"343","14.564782","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"344","14.925297","192.168.1.172","157.240.241.55","TLSv1.2","525","Application Data"
"345","14.949965","157.240.241.55","192.168.1.172","TLSv1.2","145","Application Data"
"346","14.954221","192.168.1.172","157.240.241.55","TLSv1.2","901","Application Data"
"347","14.954221","192.168.1.172","157.240.241.55","TLSv1.2","92","Application Data"
"348","14.957936","157.240.241.55","192.168.1.172","TCP","60","443  >  55303 [ACK] Seq=6590 Ack=4034 Win=758 Len=0"
"349","14.965421","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"350","14.971082","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"351","14.981968","157.240.241.55","192.168.1.172","TLSv1.2","2814","Application Data"
"352","14.982056","157.240.241.55","192.168.1.172","TLSv1.2","165","Application Data"
"353","14.982499","157.240.241.55","192.168.1.172","TLSv1.2","341","Application Data"
"354","14.983857","192.168.1.172","157.240.241.55","TCP","64","55303  >  443 [ACK] Seq=4034 Ack=9748 Win=512 Len=0"
"355","15.077445","192.168.1.9","192.168.1.1","TCP","64","8080  >  43941 [ACK] Seq=1 Ack=1 Win=2048 Len=0"
"356","15.077445","192.168.1.1","192.168.1.9","TCP","66","[TCP ACKed unseen segment] 43941  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=382190953 TSecr=388243296"
"357","15.088686","52.23.140.126","192.168.1.81","SSL","98","Continuation Data"
"358","15.089414","192.168.1.81","52.23.140.126","TCP","70","42044  >  443 [ACK] Seq=4920 Ack=3511 Win=501 Len=0 TSval=3384351283 TSecr=2363433813"
"359","15.161305","192.168.1.172","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question"
"360","15.161938","192.168.1.172","224.0.0.251","MDNS","327","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local"
"361","15.230537","192.168.1.183","255.255.255.255","UDP","234","49154  >  6667 Len=188"
"362","15.290725","192.168.1.172","230.0.0.1","UDP","96","51504  >  6666 Len=50"
"363","15.329240","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031"
"364","15.357933","192.168.1.9","142.251.35.163","UDP","159","49313  >  443 Len=113"
"365","15.365002","142.251.35.163","192.168.1.9","UDP","71","443  >  49313 Len=29"
"366","15.369714","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"367","15.380300","142.251.35.163","192.168.1.9","UDP","158","443  >  49313 Len=116"
"368","15.380300","142.251.35.163","192.168.1.9","UDP","65","443  >  49313 Len=23"
"369","15.380300","192.168.1.9","142.251.35.163","UDP","83","49313  >  443 Len=37"
"370","15.382397","192.168.1.9","142.251.35.163","UDP","79","49313  >  443 Len=33"
"371","15.389357","142.251.35.163","192.168.1.9","UDP","67","443  >  49313 Len=25"
"372","15.423117","Ubiquiti_23:65:ee","Broadcast","ARP","64","Who has 192.168.1.1? Tell 192.168.1.162"
"373","15.423118","Ubiquiti_48:1b:02","Ubiquiti_23:65:ee","ARP","60","192.168.1.1 is at 18:e8:29:48:1b:02"
"374","15.506921","3.13.125.160","192.168.1.7","TCP","66","[TCP Keep-Alive] 443  >  52270 [ACK] Seq=78 Ack=878 Win=14 Len=0 TSval=3444630479 TSecr=69757131"
"375","15.506921","192.168.1.7","3.13.125.160","TCP","70","[TCP Keep-Alive ACK] 52270  >  443 [ACK] Seq=878 Ack=79 Win=608 Len=0 TSval=69758425 TSecr=3444617491"
"376","15.648368","Dell_ca:76:8b","Broadcast","ARP","64","Who has 192.168.1.156? Tell 192.168.1.217"
"377","15.778694","192.168.1.9","142.251.41.14","UDP","75","58693  >  443 Len=29"
"378","15.784094","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"379","15.807136","192.168.1.9","142.251.41.14","UDP","656","58693  >  443 Len=610"
"380","15.811648","142.251.41.14","192.168.1.9","UDP","70","443  >  58693 Len=28"
"381","15.818342","192.168.1.9","142.251.41.14","UDP","79","58693  >  443 Len=33"
"382","15.839645","192.168.1.211","192.168.1.1","DNS","98","Standard query 0x080c A peoplestack-pa.clients6.google.com"
"383","15.845833","192.168.1.1","192.168.1.211","DNS","110","Standard query response 0x080c A peoplestack-pa.clients6.google.com A 142.250.65.170"
"384","15.846918","192.168.1.9","142.250.65.170","QUIC","1296","Initial, DCID=3bdd72759d010d6c, PKN: 1, CRYPTO, PING, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING"
"385","15.848633","192.168.1.9","142.250.65.170","QUIC","123","0-RTT, DCID=3bdd72759d010d6c"
"386","15.848633","192.168.1.9","142.250.65.170","QUIC","468","0-RTT, DCID=3bdd72759d010d6c"
"387","15.859299","142.250.65.170","192.168.1.9","QUIC","1292","Handshake, SCID=fbdd72759d010d6c"
"388","15.859299","142.250.65.170","192.168.1.9","QUIC","855","Protected Payload (KP0)"
"389","15.859299","142.250.65.170","192.168.1.9","QUIC","233","Protected Payload (KP0)"
"390","15.859299","142.250.65.170","192.168.1.9","QUIC","66","Protected Payload (KP0)"
"391","15.859827","192.168.1.9","142.250.65.170","QUIC","124","Handshake, DCID=fbdd72759d010d6c"
"392","15.859828","192.168.1.9","142.250.65.170","QUIC","77","Protected Payload (KP0), DCID=fbdd72759d010d6c"
"393","15.863888","142.250.65.170","192.168.1.9","QUIC","162","Protected Payload (KP0)"
"394","15.863889","142.250.65.170","192.168.1.9","QUIC","64","Protected Payload (KP0)"
"395","15.863889","192.168.1.9","142.250.65.170","QUIC","77","Protected Payload (KP0), DCID=fbdd72759d010d6c"
"396","15.874702","142.250.65.170","192.168.1.9","QUIC","334","Protected Payload (KP0)"
"397","15.874702","142.250.65.170","192.168.1.9","QUIC","63","Protected Payload (KP0)"
"398","15.874702","192.168.1.9","142.250.65.170","QUIC","81","Protected Payload (KP0), DCID=fbdd72759d010d6c"
"399","15.879704","142.250.65.170","192.168.1.9","QUIC","67","Protected Payload (KP0)"
"400","15.879705","192.168.1.211","192.168.1.1","DNS","95","Standard query 0x8c99 A espresso-pa.clients6.google.com"
"401","15.880503","192.168.1.9","142.250.65.170","QUIC","1296","Initial, DCID=e037e93134613928, PKN: 1, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"402","15.880588","192.168.1.9","142.250.65.170","QUIC","121","0-RTT, DCID=e037e93134613928"
"403","15.885232","192.168.1.211","192.168.1.1","DNS","89","Standard query 0xc12e A lh3.googleusercontent.com"
"404","15.885323","142.251.41.14","192.168.1.9","UDP","562","443  >  58693 Len=520"
"405","15.885620","142.251.41.14","192.168.1.9","UDP","88","443  >  58693 Len=46"
"406","15.885620","192.168.1.9","142.251.41.14","UDP","82","58693  >  443 Len=36"
"407","15.885620","192.168.1.1","192.168.1.211","DNS","107","Standard query response 0x8c99 A espresso-pa.clients6.google.com A 142.250.176.202"
"408","15.887006","192.168.1.9","142.250.176.202","QUIC","1296","Initial, DCID=c47f000d42dbbdc7, PKN: 1, PADDING, PING, PING, PADDING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING, CRYPTO, CRYPTO"
"409","15.887007","192.168.1.9","142.250.176.202","QUIC","123","0-RTT, DCID=c47f000d42dbbdc7"
"410","15.887873","192.168.1.9","142.250.176.202","QUIC","525","0-RTT, DCID=c47f000d42dbbdc7"
"411","15.887873","192.168.1.9","142.250.176.202","QUIC","119","0-RTT, DCID=c47f000d42dbbdc7"
"412","15.888361","192.168.1.9","142.251.41.14","UDP","79","58693  >  443 Len=33"
"413","15.888727","142.251.41.14","192.168.1.9","UDP","75","443  >  58693 Len=33"
"414","15.888727","142.251.41.14","192.168.1.9","UDP","182","443  >  58693 Len=140"
"415","15.890547","142.251.41.14","192.168.1.9","UDP","67","443  >  58693 Len=25"
"416","15.890547","192.168.1.9","142.251.41.14","UDP","78","58693  >  443 Len=32"
"417","15.890547","192.168.1.1","192.168.1.211","DNS","130","Standard query response 0xc12e A lh3.googleusercontent.com CNAME googlehosted.l.googleusercontent.com A 142.250.176.193"
"418","15.891947","192.168.1.9","142.250.176.193","QUIC","1296","Initial, DCID=d63d31693589e474, PKN: 1, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING"
"419","15.893638","192.168.1.9","142.250.176.193","QUIC","122","0-RTT, DCID=d63d31693589e474"
"420","15.893638","192.168.1.9","142.250.176.193","QUIC","899","0-RTT, DCID=d63d31693589e474"
"421","15.894036","192.168.1.9","142.250.176.193","QUIC","198","0-RTT, DCID=d63d31693589e474"
