No.,Info,Time,Source,Destination,Protocol,Length
13963,Msg format 1,265.55014,158.115.141.166,192.168.1.87,SIGCOMP,355
13964,Msg format 1[Malformed Packet],265.553278,192.168.1.87,158.115.141.166,SIGCOMP,169
13965,Msg format 1,265.557085,192.168.1.87,158.115.141.166,SIGCOMP,411
13966,Msg format 1[Malformed Packet],265.575433,158.115.141.166,192.168.1.87,SIGCOMP,158
13967,Msg format 1[Malformed Packet],265.575435,158.115.141.166,192.168.1.87,SIGCOMP,158
13968,Msg format 1[Malformed Packet],265.577239,192.168.1.87,158.115.141.166,SIGCOMP,169
13969,Standard query 0x1f8a A mediaservices.cdn-apple.com,265.59445,192.168.1.211,192.168.1.1,DNS,91
13970,Standard query 0x13d9 AAAA mediaservices.cdn-apple.com,265.594451,192.168.1.211,192.168.1.1,DNS,91
13971,Msg format 1[Malformed Packet],265.59572,158.115.141.166,192.168.1.87,SIGCOMP,158
13972,Standard query response 0x13d9 AAAA mediaservices.cdn-apple.com CNAME mediaservices.cdn-apple.com.akadns.net CNAME mediaservices.cdn-apple.com.edgesuite.net CNAME a1915.dscw154.akamai.net AAAA 2600:141b:f000:12::17cc:980b AAAA 2600:141b:f000:12::17cc:980c,265.596464,192.168.1.1,192.168.1.211,DNS,282
13973,Standard query response 0x1f8a A mediaservices.cdn-apple.com CNAME mediaservices.cdn-apple.com.akadns.net CNAME mediaservices.cdn-apple.com.edgesuite.net CNAME a1915.dscw154.akamai.net A 23.55.235.83 A 23.55.235.98,265.60199,192.168.1.1,192.168.1.211,DNS,258
13974,41598  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=24670 TSecr=0 WS=128,265.605709,192.168.1.207,23.55.235.83,TCP,78
13975,50050  >  443 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=24670 TSecr=0 WS=128,265.60571,192.168.1.207,23.55.235.98,TCP,78
3401,39238  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=909378754 TSecr=0 WS=128,74.305779,192.168.3.5,91.189.91.49,TCP,78
3402,"80  >  39238 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1380 SACK_PERM TSval=3087312484 TSecr=909378754 WS=128",74.315736,91.189.91.49,192.168.3.5,TCP,74
3403,39238  >  80 [ACK] Seq=1 Ack=1 Win=29312 Len=0 TSval=909378835 TSecr=3087312484,74.611044,192.168.3.5,91.189.91.49,TCP,70
3404,GET / HTTP/1.1 ,74.611047,192.168.3.5,91.189.91.49,HTTP,157
3405,HTTP/1.1 204 No Content ,74.626364,91.189.91.49,192.168.3.5,HTTP,255
3406,"80  >  39238 [FIN, ACK] Seq=190 Ack=88 Win=65024 Len=0 TSval=3087312848 TSecr=909378835",74.626953,91.189.91.49,192.168.3.5,TCP,66
3407,39238  >  80 [ACK] Seq=88 Ack=190 Win=30336 Len=0 TSval=909378886 TSecr=3087312846,74.813353,192.168.3.5,91.189.91.49,TCP,70
3408,"39238  >  80 [FIN, ACK] Seq=88 Ack=191 Win=30336 Len=0 TSval=909378886 TSecr=3087312848",74.813356,192.168.3.5,91.189.91.49,TCP,70
3409,80  >  39238 [ACK] Seq=191 Ack=89 Win=65024 Len=0 TSval=3087313044 TSecr=909378886,74.822352,91.189.91.49,192.168.3.5,TCP,66
3410,Application Data,74.933733,192.168.1.252,54.164.253.62,TLSv1.2,105
3411,Application Data,74.943124,54.164.253.62,192.168.1.252,TLSv1.2,97
3412,60069  >  443 [ACK] Seq=36 Ack=32 Win=5684 Len=0 TSval=909378850 TSecr=3434585717,74.943127,192.168.1.252,54.164.253.62,TCP,70
3413,Application Data,74.972756,54.156.230.89,192.168.1.81,TLSv1.2,97
3414,Application Data,74.97397,192.168.1.81,54.156.230.89,TLSv1.2,105
3415,443  >  33462 [ACK] Seq=94 Ack=106 Win=425 Len=0 TSval=585580890 TSecr=3358610861,74.983586,54.156.230.89,192.168.1.81,TCP,66
3416,Router Solicitation,75.2157,::,ff02::2,ICMPv6,66
3417,[TCP Dup ACK 228#4] 8080  >  37158 [ACK] Seq=1 Ack=1 Win=2048 Len=0,75.250004,192.168.1.9,192.168.1.1,TCP,64
3418,[TCP Dup ACK 229#4] 8080  >  37152 [ACK] Seq=1 Ack=1 Win=2048 Len=0,75.250006,192.168.1.9,192.168.1.1,TCP,64
3419,[TCP Dup ACK 230#4] 37158  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=363752175 TSecr=2928326095,75.250007,192.168.1.1,192.168.1.9,TCP,66
3420,[TCP Dup ACK 231#4] 37152  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=363752175 TSecr=2692788254,75.250141,192.168.1.1,192.168.1.9,TCP,66
3421,Router Solicitation,75.265581,::,ff02::2,ICMPv6,62
3422,RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031,75.290663,Ubiquiti_26:2d:df,Spanning-tree-(for-bridges)_00,STP,60
3423,Application Data,75.577574,192.168.1.207,13.35.90.192,TLSv1.2,478
3424,Application Data,75.600502,13.35.90.192,192.168.1.207,TLSv1.2,989
3425,36985  >  443 [ACK] Seq=2895 Ack=5221821 Win=311040 Len=0 TSval=5108 TSecr=4263238968,75.642025,192.168.1.207,13.35.90.192,TCP,70
42451,50582  >  443 [ACK] Seq=678 Ack=16721 Win=64768 Len=0 TSval=60691 TSecr=2855787563,409.694069,192.168.1.207,108.138.106.90,TCP,70
42452,50582  >  443 [ACK] Seq=678 Ack=19457 Win=70272 Len=0 TSval=60691 TSecr=2855787563,409.694685,192.168.1.207,108.138.106.90,TCP,70
42453,50582  >  443 [ACK] Seq=678 Ack=22190 Win=75776 Len=0 TSval=60691 TSecr=2855787563,409.694687,192.168.1.207,108.138.106.90,TCP,70
42454,50582  >  443 [ACK] Seq=678 Ack=24926 Win=81280 Len=0 TSval=60691 TSecr=2855787564,409.694688,192.168.1.207,108.138.106.90,TCP,70
42455,50582  >  443 [ACK] Seq=678 Ack=27662 Win=86656 Len=0 TSval=60691 TSecr=2855787564,409.694689,192.168.1.207,108.138.106.90,TCP,70
42456,50582  >  443 [ACK] Seq=678 Ack=30398 Win=92160 Len=0 TSval=60691 TSecr=2855787564,409.694689,192.168.1.207,108.138.106.90,TCP,70
42457,443  >  38748 [ACK] Seq=4371 Ack=523 Win=67072 Len=0 TSval=1514075272 TSecr=60690,409.69469,108.138.106.120,192.168.1.207,TCP,66
42458,Application Data,409.695053,108.138.106.120,192.168.1.207,TLSv1.2,104
42459,443  >  38748 [ACK] Seq=4409 Ack=677 Win=67072 Len=0 TSval=1514075272 TSecr=60690,409.695054,108.138.106.120,192.168.1.207,TCP,66
42460,50582  >  443 [ACK] Seq=678 Ack=33134 Win=97664 Len=0 TSval=60691 TSecr=2855787564,409.695056,192.168.1.207,108.138.106.90,TCP,70
42461,50582  >  443 [ACK] Seq=678 Ack=35870 Win=103168 Len=0 TSval=60691 TSecr=2855787564,409.695057,192.168.1.207,108.138.106.90,TCP,70
42462,50582  >  443 [ACK] Seq=678 Ack=38503 Win=108544 Len=0 TSval=60691 TSecr=2855787564,409.695057,192.168.1.207,108.138.106.90,TCP,70
42463,443  >  38748 [ACK] Seq=4409 Ack=677 Win=67072 Len=5472 TSval=1514075272 TSecr=60690 [TCP segment of a reassembled PDU],409.695437,108.138.106.120,192.168.1.207,TCP,5538
42464,443  >  38748 [ACK] Seq=9881 Ack=677 Win=67072 Len=6840 TSval=1514075272 TSecr=60690 [TCP segment of a reassembled PDU],409.695549,108.138.106.120,192.168.1.207,TCP,6906
42465,"443  >  38748 [PSH, ACK] Seq=16721 Ack=677 Win=67072 Len=2736 TSval=1514075272 TSecr=60690 [TCP segment of a reassembled PDU]",409.695886,108.138.106.120,192.168.1.207,TCP,2802
42466,Application Data,409.696301,108.138.106.120,192.168.1.207,TLSv1.2,1431
42467,443  >  38748 [ACK] Seq=20822 Ack=677 Win=67072 Len=10944 TSval=1514075273 TSecr=60690 [TCP segment of a reassembled PDU],409.696304,108.138.106.120,192.168.1.207,TCP,11010
42468,443  >  38748 [ACK] Seq=31766 Ack=677 Win=67072 Len=2736 TSval=1514075273 TSecr=60690 [TCP segment of a reassembled PDU],409.696342,108.138.106.120,192.168.1.207,TCP,2802
42469,"443  >  38748 [PSH, ACK] Seq=34502 Ack=677 Win=67072 Len=1368 TSval=1514075273 TSecr=60690 [TCP segment of a reassembled PDU]",409.696721,108.138.106.120,192.168.1.207,TCP,1434
42470,"[TCP Window Full] , Application Data",409.697308,108.138.106.120,192.168.1.207,TLSv1.2,8759
42471,38748  >  443 [ACK] Seq=677 Ack=5777 Win=42880 Len=0 TSval=60692 TSecr=1514075272,409.697472,192.168.1.207,108.138.106.120,TCP,70
42472,38748  >  443 [ACK] Seq=677 Ack=8513 Win=48384 Len=0 TSval=60692 TSecr=1514075272,409.697783,192.168.1.207,108.138.106.120,TCP,70
42473,38748  >  443 [ACK] Seq=677 Ack=11249 Win=53888 Len=0 TSval=60692 TSecr=1514075272,409.697784,192.168.1.207,108.138.106.120,TCP,70
42474,38748  >  443 [ACK] Seq=677 Ack=13985 Win=59392 Len=0 TSval=60692 TSecr=1514075272,409.697785,192.168.1.207,108.138.106.120,TCP,70
42475,38748  >  443 [ACK] Seq=677 Ack=16721 Win=64768 Len=0 TSval=60692 TSecr=1514075272,409.697786,192.168.1.207,108.138.106.120,TCP,70
33276,48100  >  443 [ACK] Seq=677 Ack=48657 Win=130432 Len=0 TSval=53454 TSecr=4273030817,380.743844,192.168.1.207,108.138.106.96,TCP,70
33277,Standard query 0x37a7 A services.addons.mozilla.org,380.744781,192.168.1.211,192.168.1.1,DNS,91
33278,Application Data,380.744783,35.175.71.102,192.168.1.43,TLSv1.2,336
33279,38092  >  443 [ACK] Seq=6581 Ack=1724 Win=4333 Len=0 TSval=526738959 TSecr=1889136897,380.749953,192.168.1.43,35.175.71.102,TCP,70
33280,Standard query response 0x6c20 A services.addons.mozilla.org A 13.225.63.40 A 13.225.63.72 A 13.225.63.80 A 13.225.63.110,380.76119,192.168.1.211,192.168.1.45,DNS,151
33281,37272  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2721788018 TSecr=0 WS=128,380.761676,192.168.1.45,13.225.63.40,TCP,74
33282,Standard query response 0x37a7 A services.addons.mozilla.org A 13.225.63.40 A 13.225.63.72 A 13.225.63.80 A 13.225.63.110,380.762342,192.168.1.1,192.168.1.211,DNS,151
33283,[TCP Retransmission] 37272  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2721788018 TSecr=0 WS=128,380.766009,192.168.1.45,13.225.63.40,TCP,78
33284,"443  >  37272 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=2820346520 TSecr=2721788018 WS=512",380.768841,13.225.63.40,192.168.1.45,TCP,74
33285,37272  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2721788025 TSecr=2820346520,380.768867,192.168.1.45,13.225.63.40,TCP,66
33286,Client Hello (SNI=services.addons.mozilla.org),380.769036,192.168.1.45,13.225.63.40,TLSv1.2,274
33287,"[TCP Out-Of-Order] 443  >  37272 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1380 SACK_PERM TSval=2820346520 TSecr=2721788018 WS=512",380.770167,13.225.63.40,192.168.1.45,TCP,74
33288,37272  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2721788025 TSecr=2820346520,380.77323,192.168.1.45,13.225.63.40,TCP,70
33289,"[TCP Retransmission] 37272  >  443 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=208 TSval=2721788025 TSecr=2820346520",380.773232,192.168.1.45,13.225.63.40,TCP,278
33290,443  >  37272 [ACK] Seq=1 Ack=209 Win=67072 Len=0 TSval=2820346529 TSecr=2721788025,380.777567,13.225.63.40,192.168.1.45,TCP,66
33291,[TCP Dup ACK 33290#1] 443  >  37272 [ACK] Seq=1 Ack=209 Win=67072 Len=0 TSval=2820346529 TSecr=2721788025,380.779027,13.225.63.40,192.168.1.45,TCP,66
33292,Server Hello,380.78039,13.225.63.40,192.168.1.45,TLSv1.2,2802
33293,"Certificate, Certificate Status, Server Key Exchange, Server Hello Done",380.781449,13.225.63.40,192.168.1.45,TLSv1.2,1468
33294,48100  >  443 [ACK] Seq=677 Ack=49570 Win=133248 Len=0 TSval=53464 TSecr=4273030817,380.783185,192.168.1.207,108.138.106.96,TCP,70
33295,[TCP Retransmission] 443  >  37272 [ACK] Seq=1 Ack=209 Win=67072 Len=1368 TSval=2820346529 TSecr=2721788025,380.785118,13.225.63.40,192.168.1.45,TCP,1434
33296,"[TCP Retransmission] 443  >  37272 [PSH, ACK] Seq=1369 Ack=209 Win=67072 Len=1368 TSval=2820346529 TSecr=2721788025 [TCP segment of a reassembled PDU]",380.785122,13.225.63.40,192.168.1.45,TCP,1434
33297,37272  >  443 [ACK] Seq=209 Ack=1369 Win=64128 Len=0 TSval=2721788041 TSecr=2820346529,380.785147,192.168.1.45,13.225.63.40,TCP,66
33298,37272  >  443 [ACK] Seq=209 Ack=2737 Win=62976 Len=0 TSval=2721788041 TSecr=2820346529,380.785163,192.168.1.45,13.225.63.40,TCP,66
33299,[TCP Retransmission] 443  >  37272 [ACK] Seq=2737 Ack=209 Win=67072 Len=1368 TSval=2820346531 TSecr=2721788025,380.786459,13.225.63.40,192.168.1.45,TCP,1434
33300,"[TCP Retransmission] 443  >  37272 [PSH, ACK] Seq=4105 Ack=209 Win=67072 Len=34 TSval=2820346531 TSecr=2721788025",380.786462,13.225.63.40,192.168.1.45,TCP,100
76376,44616  >  443 [ACK] Seq=339 Ack=1669 Win=34816 Len=0 TSval=51410990 TSecr=848172257,989.100969,192.168.1.7,35.173.146.140,TCP,70
76377,44616  >  443 [ACK] Seq=339 Ack=1678 Win=34816 Len=0 TSval=51410990 TSecr=848172257,989.10097,192.168.1.7,35.173.146.140,TCP,70
76378,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",989.111802,192.168.1.7,35.173.146.140,TLSv1.2,196
76379,443  >  44616 [ACK] Seq=1678 Ack=465 Win=28672 Len=0 TSval=848172278 TSecr=51410991,989.121466,35.173.146.140,192.168.1.7,TCP,66
76380,New Session Ticket,989.12153,35.173.146.140,192.168.1.7,TLSv1.2,186
76381,"Change Cipher Spec, Encrypted Handshake Message",989.121531,35.173.146.140,192.168.1.7,TLSv1.2,117
76382,44616  >  443 [ACK] Seq=465 Ack=1849 Win=34816 Len=0 TSval=51410992 TSecr=848172278,989.122286,192.168.1.7,35.173.146.140,TCP,70
76383,Application Data,989.122746,192.168.1.7,35.173.146.140,TLSv1.2,136
76384,Application Data,989.13344,35.173.146.140,192.168.1.7,TLSv1.2,111
76385,Application Data,989.134123,192.168.1.7,35.173.146.140,TLSv1.2,150
76386,Application Data,989.144816,35.173.146.140,192.168.1.7,TLSv1.2,120
76387,Application Data,989.144933,192.168.1.7,35.173.146.140,TLSv1.2,228
76388,Application Data,989.155528,35.173.146.140,192.168.1.7,TLSv1.2,103
76389,Application Data,989.155834,192.168.1.7,35.173.146.140,TLSv1.2,608
76390,Application Data,989.166481,35.173.146.140,192.168.1.7,TLSv1.2,141
76391,"44616  >  443 [FIN, ACK] Seq=1307 Ack=2060 Win=34816 Len=0 TSval=51410996 TSecr=848172323",989.166536,192.168.1.7,35.173.146.140,TCP,70
76392,Encrypted Alert,989.176318,35.173.146.140,192.168.1.7,TLSv1.2,97
76393,44616  >  443 [RST] Seq=1308 Win=0 Len=0,989.176583,192.168.1.7,35.173.146.140,TCP,64
76394,"443  >  44616 [FIN, ACK] Seq=2091 Ack=1308 Win=32768 Len=0 TSval=848172333 TSecr=51410996",989.176585,35.173.146.140,192.168.1.7,TCP,66
76395,44616  >  443 [RST] Seq=1308 Win=0 Len=0,989.176586,192.168.1.7,35.173.146.140,TCP,64
76396,Router Solicitation,989.226162,fe80::b927:d99d:bc8e:8535,ff02::2,ICMPv6,62
76397,RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031,989.287736,Ubiquiti_26:2d:df,Spanning-tree-(for-bridges)_00,STP,60
76398,[TCP Keep-Alive] 54930  >  80 [ACK] Seq=1204 Ack=1193 Win=64128 Len=0 TSval=2456590058 TSecr=318869348,989.414536,192.168.1.48,34.107.221.82,TCP,70
76399,[TCP Keep-Alive] 54922  >  80 [ACK] Seq=2424 Ack=1728 Win=64128 Len=0 TSval=2456590058 TSecr=2855978943,989.41454,192.168.1.48,34.107.221.82,TCP,70
76400,[TCP Keep-Alive ACK] 80  >  54930 [ACK] Seq=1193 Ack=1205 Win=69888 Len=0 TSval=318879636 TSecr=2456579813,989.453065,34.107.221.82,192.168.1.48,TCP,66
84776,Application Data,1058.686636,13.35.90.177,192.168.1.207,TLSv1.2,12378
84777,"443  >  39414 [PSH, ACK] Seq=325065382 Ack=303079 Win=923136 Len=2736 TSval=534435735 TSecr=222935 [TCP segment of a reassembled PDU]",1058.686657,13.35.90.177,192.168.1.207,TCP,2802
84778,"[TCP Window Full] , Application Data",1058.688184,13.35.90.177,192.168.1.207,TLSv1.2,3890
84779,39414  >  443 [ACK] Seq=303079 Ack=325024374 Win=96128 Len=0 TSval=222937 TSecr=534435734,1058.688187,192.168.1.207,13.35.90.177,TCP,70
84780,39414  >  443 [ACK] Seq=303079 Ack=325053070 Win=67840 Len=0 TSval=222937 TSecr=534435734,1058.69122,192.168.1.207,13.35.90.177,TCP,70
84781,39414  >  443 [ACK] Seq=303079 Ack=325071942 Win=49024 Len=0 TSval=222938 TSecr=534435735,1058.691779,192.168.1.207,13.35.90.177,TCP,70
84782,443  >  39414 [ACK] Seq=325071942 Ack=303079 Win=923136 Len=12312 TSval=534435741 TSecr=222937 [TCP segment of a reassembled PDU],1058.692255,13.35.90.177,192.168.1.207,TCP,12378
84783,Application Data,1058.692299,13.35.90.177,192.168.1.207,TLSv1.2,4170
84784,"443  >  39414 [PSH, ACK] Seq=325088358 Ack=303079 Win=923136 Len=2736 TSval=534435741 TSecr=222937 [TCP segment of a reassembled PDU]",1058.692635,13.35.90.177,192.168.1.207,TCP,2802
84785,443  >  39414 [ACK] Seq=325091094 Ack=303079 Win=923136 Len=6840 TSval=534435741 TSecr=222937 [TCP segment of a reassembled PDU],1058.692639,13.35.90.177,192.168.1.207,TCP,6906
84786,"443  >  39414 [PSH, ACK] Seq=325097934 Ack=303079 Win=923136 Len=4384 TSval=534435741 TSecr=222937 [TCP segment of a reassembled PDU]",1058.692752,13.35.90.177,192.168.1.207,TCP,4450
84787,39414  >  443 [ACK] Seq=303079 Ack=325074678 Win=94848 Len=0 TSval=222939 TSecr=534435741,1058.694812,192.168.1.207,13.35.90.177,TCP,70
84788,Application Data,1058.695205,13.35.90.177,192.168.1.207,TLSv1.2,8274
84789,Application Data,1058.695373,13.35.90.177,192.168.1.207,TLSv1.2,10450
84790,39414  >  443 [ACK] Seq=303079 Ack=325102318 Win=67328 Len=0 TSval=222939 TSecr=534435741,1058.697312,192.168.1.207,13.35.90.177,TCP,70
84791,39414  >  443 [ACK] Seq=303079 Ack=325105054 Win=88064 Len=0 TSval=222939 TSecr=534435744,1058.697905,192.168.1.207,13.35.90.177,TCP,70
84792,443  >  39414 [ACK] Seq=325120910 Ack=303079 Win=923136 Len=6840 TSval=534435747 TSecr=222939 [TCP segment of a reassembled PDU],1058.698696,13.35.90.177,192.168.1.207,TCP,6906
84793,Application Data,1058.698905,13.35.90.177,192.168.1.207,TLSv1.2,11010
84794,"443  >  39414 [PSH, ACK] Seq=325138694 Ack=303079 Win=923136 Len=1368 TSval=534435747 TSecr=222939 [TCP segment of a reassembled PDU]",1058.699005,13.35.90.177,192.168.1.207,TCP,1434
84795,443  >  39414 [ACK] Seq=325140062 Ack=303079 Win=923136 Len=9576 TSval=534435748 TSecr=222939 [TCP segment of a reassembled PDU],1058.699224,13.35.90.177,192.168.1.207,TCP,9642
84796,Application Data,1058.699426,13.35.90.177,192.168.1.207,TLSv1.2,9642
84797,39414  >  443 [ACK] Seq=303079 Ack=325120910 Win=72320 Len=0 TSval=222940 TSecr=534435744,1058.701075,192.168.1.207,13.35.90.177,TCP,70
84798,Application Data,1058.701215,13.35.90.177,192.168.1.207,TLSv1.2,5085
84799,39414  >  443 [ACK] Seq=303079 Ack=325123646 Win=93440 Len=0 TSval=222940 TSecr=534435747,1058.702092,192.168.1.207,13.35.90.177,TCP,70
84800,39414  >  443 [ACK] Seq=303079 Ack=325151006 Win=66432 Len=0 TSval=222941 TSecr=534435747,1058.70251,192.168.1.207,13.35.90.177,TCP,70
70251,RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031,939.286755,Ubiquiti_26:2d:df,Spanning-tree-(for-bridges)_00,STP,60
70252,Who has 192.168.1.156? Tell 192.168.1.217,939.611901,Dell_ca:76:8b,Broadcast,ARP,64
70253,Who has 192.168.1.156? Tell 192.168.1.217,939.746468,Dell_ca:76:8b,Broadcast,ARP,60
70254,[TCP Keep-Alive] 40376  >  443 [ACK] Seq=25 Ack=25 Win=6125 Len=0,939.783713,192.168.1.11,74.125.201.206,TCP,64
70255,[TCP Keep-Alive ACK] 443  >  40376 [ACK] Seq=25 Ack=26 Win=297 Len=0,939.814641,74.125.201.206,192.168.1.11,TCP,60
70256,"Echo (ping) request  id=0x2e47, seq=0/0, ttl=64 (reply in 70257)",939.995951,192.168.1.108,192.168.1.1,ICMP,102
70257,"Echo (ping) reply    id=0x2e47, seq=0/0, ttl=64 (request in 70256)",939.995955,192.168.1.1,192.168.1.108,ICMP,98
70258,Msg format 1[Malformed Packet],940.01154,158.115.141.166,192.168.1.87,SIGCOMP,166
70259,Msg format 1,940.012957,192.168.1.87,158.115.141.166,SIGCOMP,177
70260,Msg format 1[Malformed Packet],940.031453,158.115.141.166,192.168.1.87,SIGCOMP,158
70261,Msg format 1,940.031455,158.115.141.166,192.168.1.87,SIGCOMP,355
70262,Msg format 1[Malformed Packet],940.033013,192.168.1.87,158.115.141.166,SIGCOMP,169
70263,Msg format 1,940.036074,192.168.1.87,158.115.141.166,SIGCOMP,411
70264,Msg format 1[Malformed Packet],940.054649,158.115.141.166,192.168.1.87,SIGCOMP,158
70265,Msg format 1[Malformed Packet],940.054652,158.115.141.166,192.168.1.87,SIGCOMP,158
70266,Msg format 1[Malformed Packet],940.055859,192.168.1.87,158.115.141.166,SIGCOMP,169
70267,Msg format 1[Malformed Packet],940.074494,158.115.141.166,192.168.1.87,SIGCOMP,158
70268,43297  >  15600 Len=35,940.081164,192.168.1.207,239.255.255.250,UDP,81
70269,"Standard query 0x0000 PTR _hap._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _hap._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR My ecobee._hap._tcp.local PTR TPLINK Smart Plug E0C9._hap._tcp.local PTR TPLINK Smart Plug F56B._hap._tcp.local OPT",940.177865,192.168.1.181,224.0.0.251,MDNS,278
70270,"Standard query 0x0000 PTR _hap._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _hap._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR My ecobee._hap._tcp.local PTR TPLINK Smart Plug E0C9._hap._tcp.local PTR TPLINK Smart Plug F56B._hap._tcp.local OPT",940.177949,fe80::10d6:564e:dd8f:d196,ff02::fb,MDNS,298
70271,DHCP Discover - Transaction ID 0x952dbd3b,940.292509,0.0.0.0,255.255.255.255,DHCP,343
70272,43297  >  15600 Len=35,940.360743,192.168.1.207,239.255.255.250,UDP,77
70273,"Standard query 0x0000 PTR _hap._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _hap._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR My ecobee._hap._tcp.local PTR TPLINK Smart Plug E0C9._hap._tcp.local PTR TPLINK Smart Plug F56B._hap._tcp.local OPT",940.361265,192.168.1.181,224.0.0.251,MDNS,274
70274,"Standard query 0x0000 PTR _hap._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _hap._udp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR My ecobee._hap._tcp.local PTR TPLINK Smart Plug E0C9._hap._tcp.local PTR TPLINK Smart Plug F56B._hap._tcp.local OPT",940.361832,fe80::10d6:564e:dd8f:d196,ff02::fb,MDNS,294
70275,Who has 192.168.1.116? Tell 192.168.1.182,940.369893,Intel_e6:4c:9a,Broadcast,ARP,64
75826,Application Data,984.81001,13.35.90.177,192.168.1.207,TLSv1.2,11010
75827,"443  >  39414 [PSH, ACK] Seq=296066315 Ack=252165 Win=782848 Len=10944 TSval=534361859 TSecr=204466 [TCP segment of a reassembled PDU]",984.810987,13.35.90.177,192.168.1.207,TCP,11010
