"No.","Info","Time","Source","Destination","Protocol","Length"
"235","59280  >  80 [FIN, ACK] Seq=88 Ack=191 Win=30336 Len=0 TSval=953029115 TSecr=1904583171","13.542920","192.168.2.4","185.125.190.48","TCP","70"
"236","80  >  59280 [ACK] Seq=191 Ack=89 Win=65152 Len=0 TSval=1904583381 TSecr=953029115","13.623144","185.125.190.48","192.168.2.4","TCP","66"
"237","51504  >  6666 Len=50","13.726446","192.168.1.172","230.0.0.1","UDP","96"
"238","Continuation Data","13.794031","52.23.140.126","192.168.1.81","SSL","98"
"239","43882  >  443 [ACK] Seq=1 Ack=65 Win=1178 Len=0 TSval=3374570016 TSecr=2353652557","13.794315","192.168.1.81","52.23.140.126","TCP","70"
"240","Application Data","13.864627","192.168.1.81","3.33.190.236","TLSv1.2","1165"
"241","443  >  58486 [ACK] Seq=1119 Ack=3286 Win=2016 Len=0 TSval=75235804 TSecr=123437210","13.910138","3.33.190.236","192.168.1.81","TCP","66"
"242","Application Data","13.915400","3.33.190.236","192.168.1.81","TLSv1.2","7643"
"243","58486  >  443 [ACK] Seq=3286 Ack=8696 Win=466 Len=0 TSval=123437261 TSecr=75235809","13.916074","192.168.1.81","3.33.190.236","TCP","70"
"244","Application Data","13.925577","192.168.1.81","3.33.190.236","TLSv1.2","1188"
"245","443  >  58486 [ACK] Seq=8696 Ack=4404 Win=2016 Len=0 TSval=75235823 TSecr=123437270","13.929587","3.33.190.236","192.168.1.81","TCP","66"
"246","51504  >  6666 Len=50","13.973442","192.168.1.172","230.0.0.1","UDP","92"
"247","Application Data","13.974829","3.33.190.236","192.168.1.81","TLSv1.2","833"
"248","58486  >  443 [ACK] Seq=4404 Ack=9463 Win=501 Len=0 TSval=123437361 TSecr=75235868","14.016323","192.168.1.81","3.33.190.236","TCP","70"
"249","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","14.128517","192.168.1.172","224.0.0.251","MDNS","87"
"250","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","14.128519","192.168.1.172","224.0.0.251","MDNS","327"
"251","Application Data","14.135971","192.168.1.81","3.33.190.236","TLSv1.2","1165"
"252","443  >  58486 [ACK] Seq=9463 Ack=5499 Win=2016 Len=0 TSval=75236033 TSecr=123437481","14.139824","3.33.190.236","192.168.1.81","TCP","66"
"253","Application Data","14.170479","3.33.190.236","192.168.1.81","TLSv1.2","625"
"254","58486  >  443 [ACK] Seq=5499 Ack=10022 Win=501 Len=0 TSval=123437516 TSecr=75236064","14.170926","192.168.1.81","3.33.190.236","TCP","70"
"255","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","14.280510","192.168.1.172","224.0.0.251","MDNS","83"
"256","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","14.281167","192.168.1.172","224.0.0.251","MDNS","323"
"257","Application Data","14.522895","192.168.1.172","157.240.241.55","TLSv1.2","525"
"258","Application Data","14.546747","157.240.241.55","192.168.1.172","TLSv1.2","145"
"259","Application Data","14.552110","192.168.1.172","157.240.241.55","TLSv1.2","902"
"260","Application Data","14.552112","192.168.1.172","157.240.241.55","TLSv1.2","92"
"261","443  >  60157 [ACK] Seq=6583 Ack=4036 Win=3150 Len=0","14.555377","157.240.241.55","192.168.1.172","TCP","60"
"262","Application Data","14.581387","157.240.241.55","192.168.1.172","TLSv1.2","2814"
"263","Application Data","14.581477","157.240.241.55","192.168.1.172","TLSv1.2","161"
"264","Application Data","14.581478","157.240.241.55","192.168.1.172","TLSv1.2","341"
"265","60157  >  443 [ACK] Seq=4036 Ack=9737 Win=512 Len=0","14.586786","192.168.1.172","157.240.241.55","TCP","64"
"266","Standard query 0x80e9 A clientservices.googleapis.com","14.635939","192.168.1.211","192.168.1.1","DNS","93"
"267","Standard query response 0x80e9 A clientservices.googleapis.com A 142.250.80.99","14.641830","192.168.1.1","192.168.1.211","DNS","105"
"268","Initial, DCID=1616efa4c09ed43a, PKN: 1, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING","14.642812","192.168.1.9","142.250.80.99","QUIC","1296"
"269","0-RTT, DCID=1616efa4c09ed43a","14.642813","192.168.1.9","142.250.80.99","QUIC","126"
"270","0-RTT, DCID=1616efa4c09ed43a","14.643263","192.168.1.9","142.250.80.99","QUIC","400"
"271","Handshake, SCID=f616efa4c09ed43a","14.655472","142.250.80.99","192.168.1.9","QUIC","1292"
"272","Protected Payload (KP0)","14.655473","142.250.80.99","192.168.1.9","QUIC","843"
"273","Protected Payload (KP0)","14.655643","142.250.80.99","192.168.1.9","QUIC","235"
"274","Protected Payload (KP0)","14.655644","142.250.80.99","192.168.1.9","QUIC","66"
"275","Handshake, DCID=f616efa4c09ed43a","14.656034","192.168.1.9","142.250.80.99","QUIC","124"
"276","Protected Payload (KP0), DCID=f616efa4c09ed43a","14.656036","192.168.1.9","142.250.80.99","QUIC","77"
"277","Protected Payload (KP0)","14.659674","142.250.80.99","192.168.1.9","QUIC","162"
"278","Protected Payload (KP0)","14.659675","142.250.80.99","192.168.1.9","QUIC","64"
"279","Protected Payload (KP0), DCID=f616efa4c09ed43a","14.659940","192.168.1.9","142.250.80.99","QUIC","77"
"280","Protected Payload (KP0)","14.673085","142.250.80.99","192.168.1.9","QUIC","159"
"281","Protected Payload (KP0)","14.673331","142.250.80.99","192.168.1.9","QUIC","63"
"282","Protected Payload (KP0), DCID=f616efa4c09ed43a","14.673523","192.168.1.9","142.250.80.99","QUIC","81"
"283","Protected Payload (KP0)","14.677225","142.250.80.99","192.168.1.9","QUIC","67"
"284","Protected Payload (KP0)","14.705531","142.250.80.99","192.168.1.9","QUIC","63"
"285","Protected Payload (KP0), DCID=f616efa4c09ed43a","14.705948","192.168.1.9","142.250.80.99","QUIC","79"
"286","Who has 192.168.1.102? Tell 192.168.1.1","14.718117","Ubiquiti_48:1b:02","Intel_de:95:7c","ARP","60"
"287","192.168.1.102 is at 34:e1:2d:de:95:7c","14.720239","Intel_de:95:7c","Ubiquiti_48:1b:02","ARP","64"
"288","51504  >  6666 Len=50","14.727016","192.168.1.172","230.0.0.1","UDP","96"
"289","51504  >  6666 Len=50","14.894932","192.168.1.172","230.0.0.1","UDP","92"
"290","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","14.931820","192.168.1.249","224.0.0.251","MDNS","183"
"291","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","14.931821","fe80::476:b4d1:d1c5:a50d","ff02::fb","MDNS","203"
"292","Msg format 1[Malformed Packet]","15.120257","158.115.141.166","192.168.1.87","SIGCOMP","166"
"293","Msg format 1","15.121648","192.168.1.87","158.115.141.166","SIGCOMP","177"
"294","Msg format 1[Malformed Packet]","15.140149","158.115.141.166","192.168.1.87","SIGCOMP","158"
"295","Msg format 1","15.140150","158.115.141.166","192.168.1.87","SIGCOMP","313"
"296","Msg format 1[Malformed Packet]","15.141722","192.168.1.87","158.115.141.166","SIGCOMP","169"
"297","Msg format 1","15.145757","192.168.1.87","158.115.141.166","SIGCOMP","298"
"298","Msg format 1[Malformed Packet]","15.164037","158.115.141.166","192.168.1.87","SIGCOMP","158"
"299","49154  >  6667 Len=188","15.173854","192.168.1.183","255.255.255.255","UDP","234"
"300","Msg format 1","15.188150","192.168.1.87","158.115.141.166","SIGCOMP","229"
"301","Msg format 1[Malformed Packet]","15.189763","192.168.1.87","158.115.141.166","SIGCOMP","174"
"302","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","15.202498","192.168.1.249","224.0.0.251","MDNS","179"
"303","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","15.202676","fe80::476:b4d1:d1c5:a50d","ff02::fb","MDNS","199"
"304","49154  >  6667 Len=188","15.203364","192.168.1.183","255.255.255.255","UDP","230"
"305","Msg format 1[Malformed Packet]","15.206642","158.115.141.166","192.168.1.87","SIGCOMP","158"
"306","Msg format 1[Malformed Packet]","15.208240","158.115.141.166","192.168.1.87","SIGCOMP","158"
"307","Msg format 1[Malformed Packet]","15.209551","192.168.1.87","158.115.141.166","SIGCOMP","169"
"308","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031","15.286352","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60"
"309","[TCP Dup ACK 1#1] 8080  >  43581 [ACK] Seq=1 Ack=1 Win=2048 Len=0","15.378715","192.168.1.9","192.168.1.1","TCP","64"
"310","[TCP Dup ACK 2#1] 43581  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381212987 TSecr=1513884292","15.378716","192.168.1.1","192.168.1.9","TCP","66"
"311","Standard query 0xc565 AAAA connectivity-check.ubuntu.com","15.662991","192.168.1.211","192.168.1.1","DNS","93"
"312","Standard query response 0xc565 AAAA connectivity-check.ubuntu.com AAAA 2620:2d:4000:1::22 AAAA 2001:67c:1562::24 AAAA 2620:2d:4000:1::2a AAAA 2620:2d:4000:1::23 AAAA 2620:2d:4000:1::2b AAAA 2001:67c:1562::23","15.665228","192.168.1.1","192.168.1.211","DNS","257"
"313","51504  >  6666 Len=50","15.727359","192.168.1.172","230.0.0.1","UDP","96"
"314","51504  >  6666 Len=50","15.816580","192.168.1.172","230.0.0.1","UDP","92"
"315","Who has 192.168.1.1? Tell 192.168.1.211","15.921832","ASUSTekCOMPU_ad:f0:7b","Ubiquiti_48:1b:02","ARP","64"
"316","192.168.1.1 is at 18:e8:29:48:1b:02","15.921833","Ubiquiti_48:1b:02","ASUSTekCOMPU_ad:f0:7b","ARP","60"
"317","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","15.931203","192.168.1.249","224.0.0.251","MDNS","183"
"318","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","15.931205","fe80::476:b4d1:d1c5:a50d","ff02::fb","MDNS","203"
"319","Application Data","16.022277","54.156.230.89","192.168.1.81","TLSv1.2","97"
"320","Application Data","16.023110","192.168.1.81","54.156.230.89","TLSv1.2","105"
"321","443  >  33462 [ACK] Seq=32 Ack=36 Win=425 Len=0 TSval=760191517 TSecr=3533219907","16.032828","54.156.230.89","192.168.1.81","TCP","66"
"322","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","16.124082","192.168.1.249","224.0.0.251","MDNS","179"
"323","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","16.124325","fe80::476:b4d1:d1c5:a50d","ff02::fb","MDNS","199"
"324","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","16.135419","192.168.1.172","224.0.0.251","MDNS","87"
"325","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","16.135534","192.168.1.172","224.0.0.251","MDNS","327"
"326","[TCP Dup ACK 20#1] 8080  >  43580 [ACK] Seq=1 Ack=1 Win=2048 Len=0","16.308531","192.168.1.9","192.168.1.1","TCP","64"
"327","[TCP Dup ACK 21#1] 43580  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381213080 TSecr=3162690194","16.308533","192.168.1.1","192.168.1.9","TCP","66"
"328","50152  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=388009043 TSecr=0 WS=128","16.325177","192.168.1.48","185.125.190.48","TCP","78"
"329","80  >  50152 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1380 SACK_PERM TSval=1904586155 TSecr=388009043 WS=128","16.396763","185.125.190.48","192.168.1.48","TCP","74"
"330","50152  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=388009118 TSecr=1904586155","16.399753","192.168.1.48","185.125.190.48","TCP","70"
"331","GET / HTTP/1.1 ","16.399755","192.168.1.48","185.125.190.48","HTTP","157"
"332","Standard query 0x0000 PTR _oculusal_sp._tcp.local, ""QM"" question","16.430960","192.168.1.172","224.0.0.251","MDNS","83"
"333","Standard query response 0x0000 PTR SilentSiggo::ACICSMOHAM2._oculusal_sp._tcp.local SRV 0 0 49730 ACICSMOHAM2.local TXT A 192.168.1.172 NSEC ACICSMOHAM2.local","16.431525","192.168.1.172","224.0.0.251","MDNS","323"
"334","Who has 192.168.1.1? Tell 192.168.1.87","16.444661","CiscoMeraki_61:d0:cf","Ubiquiti_48:1b:02","ARP","64"
"335","192.168.1.1 is at 18:e8:29:48:1b:02","16.444662","Ubiquiti_48:1b:02","CiscoMeraki_61:d0:cf","ARP","60"
"336","HTTP/1.1 204 No Content ","16.475960","185.125.190.48","192.168.1.48","HTTP","255"
"337","80  >  50152 [FIN, ACK] Seq=190 Ack=88 Win=65152 Len=0 TSval=1904586233 TSecr=388009118","16.475961","185.125.190.48","192.168.1.48","TCP","66"
"338","50152  >  80 [ACK] Seq=88 Ack=190 Win=64128 Len=0 TSval=388009197 TSecr=1904586233","16.479070","192.168.1.48","185.125.190.48","TCP","70"
"339","50152  >  80 [FIN, ACK] Seq=88 Ack=191 Win=64128 Len=0 TSval=388009198 TSecr=1904586233","16.479072","192.168.1.48","185.125.190.48","TCP","70"
"340","80  >  50152 [ACK] Seq=191 Ack=89 Win=65152 Len=0 TSval=1904586308 TSecr=388009198","16.550263","185.125.190.48","192.168.1.48","TCP","66"
"341","51504  >  6666 Len=50","16.727894","192.168.1.172","230.0.0.1","UDP","96"
"342","51504  >  6666 Len=50","16.738346","192.168.1.172","230.0.0.1","UDP","92"
"343","Who has 192.168.1.156? Tell 192.168.1.216","16.774597","ASUSTekCOMPU_29:4c:fe","Broadcast","ARP","64"
"344","Application Data","16.786366","209.206.49.216","192.168.1.87","TLSv1.2","136"
"345","Application Data","16.787832","192.168.1.87","209.206.49.216","TLSv1.2","265"
"346","30001  >  51739 [ACK] Seq=71 Ack=196 Win=308 Len=0 TSval=2816368424 TSecr=381202545","16.863727","209.206.49.216","192.168.1.87","TCP","66"
"347","Who has 192.168.1.156? Tell 192.168.1.216","17.045489","ASUSTekCOMPU_29:4c:fe","Broadcast","ARP","60"
"348","47424  >  443 [ACK] Seq=1 Ack=1 Win=4338 Len=0","17.077817","192.168.1.11","34.117.13.189","TCP","64"
"349","[TCP ACKed unseen segment] 443  >  47424 [ACK] Seq=1 Ack=2 Win=268 Len=0","17.116686","34.117.13.189","192.168.1.11","TCP","60"
"350","Msg format 1[Malformed Packet]","17.203167","158.115.141.166","192.168.1.87","SIGCOMP","166"
"351","Msg format 1","17.204815","192.168.1.87","158.115.141.166","SIGCOMP","177"
"352","Msg format 1[Malformed Packet]","17.223406","158.115.141.166","192.168.1.87","SIGCOMP","158"
"353","Msg format 1","17.223408","158.115.141.166","192.168.1.87","SIGCOMP","355"
"354","Msg format 1[Malformed Packet]","17.225434","192.168.1.87","158.115.141.166","SIGCOMP","169"
"355","Msg format 1","17.228474","192.168.1.87","158.115.141.166","SIGCOMP","411"
"356","Msg format 1[Malformed Packet]","17.247092","158.115.141.166","192.168.1.87","SIGCOMP","158"
"357","Msg format 1[Malformed Packet]","17.247093","158.115.141.166","192.168.1.87","SIGCOMP","158"
"358","Msg format 1[Malformed Packet]","17.248945","192.168.1.87","158.115.141.166","SIGCOMP","169"
"359","Application Data","17.253205","192.168.1.89","52.3.24.245","TLSv1.2","101"
"360","Application Data","17.263664","52.3.24.245","192.168.1.89","TLSv1.2","97"
"361","Msg format 1[Malformed Packet]","17.267471","158.115.141.166","192.168.1.87","SIGCOMP","158"
"362","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031","17.295718","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60"
"363","Application Data","17.509458","192.168.1.48","162.159.61.4","TLSv1.2","109"
"364","Application Data","17.513103","162.159.61.4","192.168.1.48","TLSv1.2","105"
"365","55666  >  443 [ACK] Seq=118 Ack=118 Win=501 Len=0 TSval=2838528785 TSecr=2367996684","17.516138","192.168.1.48","162.159.61.4","TCP","70"
"366","Who has 192.168.1.207? Tell 192.168.1.81","17.527836","PCSSystemtec_45:5c:08","Broadcast","ARP","64"
"367","54352  >  443 [ACK] Seq=32 Ack=32 Win=2518 Len=0 TSval=3565430121 TSecr=2882514339","17.607739","192.168.1.89","52.3.24.245","TCP","70"
"368","Who has 192.168.1.207? Tell 192.168.1.81","17.660034","PCSSystemtec_45:5c:08","Broadcast","ARP","60"
"369","51504  >  6666 Len=50","17.727963","192.168.1.172","230.0.0.1","UDP","96"
"370","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","17.935238","192.168.1.249","224.0.0.251","MDNS","183"
"371","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","17.935240","fe80::476:b4d1:d1c5:a50d","ff02::fb","MDNS","203"
"372","51504  >  6666 Len=50","17.967289","192.168.1.172","230.0.0.1","UDP","92"
"373","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","17.967521","192.168.1.249","224.0.0.251","MDNS","179"
"374","Standard query response 0x0000 TXT, cache flush NSEC, cache flush ACI's IoT Lab iPhone._rdlink._tcp.local","17.967959","fe80::476:b4d1:d1c5:a50d","ff02::fb","MDNS","199"
"375","Who has 192.168.1.1? Tell 192.168.1.167","18.102161","BelkinIntern_bb:d9:51","Ubiquiti_48:1b:02","ARP","64"
"376","192.168.1.1 is at 18:e8:29:48:1b:02","18.102163","Ubiquiti_48:1b:02","BelkinIntern_bb:d9:51","ARP","60"
"377","[TCP Dup ACK 40#1] 8080  >  43579 [ACK] Seq=1 Ack=1 Win=2048 Len=0","18.162670","192.168.1.9","192.168.1.1","TCP","64"
"378","[TCP Dup ACK 41#1] 43579  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381213265 TSecr=2089051424","18.162671","192.168.1.1","192.168.1.9","TCP","66"
"379","Who has 192.168.1.207? Tell 192.168.1.81","18.559278","PCSSystemtec_45:5c:08","Broadcast","ARP","64"
"380","Who has 192.168.1.207? Tell 192.168.1.81","18.581650","PCSSystemtec_45:5c:08","Broadcast","ARP","60"
"381","51504  >  6666 Len=50","18.728376","192.168.1.172","230.0.0.1","UDP","96"
"382","51504  >  6666 Len=50","18.888754","192.168.1.172","230.0.0.1","UDP","92"
"383","Application Data","19.135627","192.168.1.81","3.33.190.236","TLSv1.2","1165"
"384","443  >  58486 [ACK] Seq=10022 Ack=6594 Win=2016 Len=0 TSval=75241076 TSecr=123442482","19.182059","3.33.190.236","192.168.1.81","TCP","66"
"385","Application Data","19.184311","3.33.190.236","192.168.1.81","TLSv1.2","625"
"386","58486  >  443 [ACK] Seq=6594 Ack=10581 Win=501 Len=0 TSval=123442531 TSecr=75241078","19.184843","192.168.1.81","3.33.190.236","TCP","70"
"387","RST. Root = 32768/0/18:e8:29:26:2d:de  Cost = 0  Port = 0x8031","19.286822","Ubiquiti_26:2d:df","Spanning-tree-(for-bridges)_00","STP","60"
"388","Who has 192.168.1.207? Tell 192.168.1.81","19.582497","PCSSystemtec_45:5c:08","Broadcast","ARP","64"
"389","Application Data","19.587393","192.168.1.172","157.240.241.55","TLSv1.2","525"
"390","Application Data","19.611345","157.240.241.55","192.168.1.172","TLSv1.2","145"
"391","Application Data","19.614523","192.168.1.172","157.240.241.55","TLSv1.2","902"
"392","Application Data","19.614525","192.168.1.172","157.240.241.55","TLSv1.2","92"
"393","443  >  60157 [ACK] Seq=9828 Ack=5381 Win=3161 Len=0","19.617868","157.240.241.55","192.168.1.172","TCP","60"
"394","57171  >  443 Len=29","19.634599","192.168.1.9","142.251.32.110","UDP","75"
"395","443  >  57171 Len=26","19.640699","142.251.32.110","192.168.1.9","UDP","68"
"396","Application Data","19.642547","157.240.241.55","192.168.1.172","TLSv1.2","2814"
"397","Application Data","19.642634","157.240.241.55","192.168.1.172","TLSv1.2","162"
"398","Application Data","19.642754","157.240.241.55","192.168.1.172","TLSv1.2","341"
"399","60157  >  443 [ACK] Seq=5381 Ack=12983 Win=512 Len=0","19.644751","192.168.1.172","157.240.241.55","TCP","64"
"400","51504  >  6666 Len=50","19.728537","192.168.1.172","230.0.0.1","UDP","96"
"401","Who has 192.168.1.207? Tell 192.168.1.81","19.810312","PCSSystemtec_45:5c:08","Broadcast","ARP","60"
"402","51504  >  6666 Len=50","19.810562","192.168.1.172","230.0.0.1","UDP","92"
"403","Application Data","19.849062","209.206.49.216","192.168.1.87","TLSv1.2","136"
"404","Application Data","19.852554","192.168.1.87","209.206.49.216","TLSv1.2","265"
"405","192.168.1.1 is at 18:e8:29:48:1b:02","19.863782","Ubiquiti_48:1b:02","Ubiquiti_26:2d:de","ARP","60"
"406","Who has 192.168.1.1? Tell 192.168.1.57","19.863783","Ubiquiti_26:2d:de","Broadcast","ARP","60"
"407","30001  >  47579 [ACK] Seq=71 Ack=196 Win=1232 Len=0 TSval=2816371489 TSecr=381202851","19.927829","209.206.49.216","192.168.1.87","TCP","66"
"408","[TCP Dup ACK 74#1] 8080  >  43578 [ACK] Seq=1 Ack=1 Win=2048 Len=0","19.943976","192.168.1.9","192.168.1.1","TCP","64"
"409","[TCP Dup ACK 75#1] 43578  >  8080 [ACK] Seq=1 Ack=2 Win=123 Len=0 TSval=381213443 TSecr=4270572850","19.943978","192.168.1.1","192.168.1.9","TCP","66"
"410","Standard query 0x0000 PTR _hue._tcp.local, ""QM"" question PTR Hue Bridge - A10EB0._hue._tcp.local","20.030192","fe80::d252:a8ff:fe45:436a","ff02::fb","MDNS","133"
